original_price,discount_percent,item_category,campaign_type,channel,hour_of_day,day_of_week,days_since_first_event,user_product_view_count,user_product_purchase_count,user_product_interaction_count,user_activity_count,item_popularity,conversion_probability,converted_predicted,user_pseudo_id,item_id
89.96,10,Apparel,Category-Specific,On-site Banner,19,Tuesday,7,1,0,1,15,54,0.35047758,0,user_1363,item_306
220.94,20,Books,First-Time Buyer,On-site Banner,15,Sunday,35,1,0,1,22,45,0.26999697,0,user_704,item_553
424.58,20,Automotive,Flash Sale,Referral,17,Tuesday,53,1,0,1,28,51,0.35802838,0,user_1841,item_130
385.93,0,Toys,Flash Sale,Email,14,Tuesday,39,1,0,1,22,42,0.12951235,0,user_773,item_843
91.32,0,Footwear,Flash Sale,On-site Banner,21,Sunday,35,0,0,0,27,51,0.33475313,0,user_217,item_482
440.35,30,Electronics,Category-Specific,Referral,20,Wednesday,31,0,0,0,17,44,0.1991426,0,user_1435,item_259
258.92,10,Home,Flash Sale,Push Notification,16,Sunday,23,1,0,1,22,54,0.34382755,0,user_879,item_465
349.77,30,Automotive,Category-Specific,Social Media,9,Wednesday,11,0,0,0,29,51,0.2056947,0,user_794,item_70
271.66,20,Books,Generic,On-site Banner,10,Friday,21,0,0,0,21,53,0.33382738,0,user_995,item_546
203.35,50,Electronics,Category-Specific,On-site Banner,21,Wednesday,43,0,0,0,31,51,0.75122195,1,user_1471,item_18
65.65,20,Grocery,Category-Specific,Social Media,15,Friday,55,1,0,1,22,47,0.25375134,0,user_658,item_408
349.08,10,Automotive,Abandoned Cart Recovery,Social Media,17,Sunday,14,1,0,1,23,47,0.46669903,0,user_452,item_899
153.87,10,Automotive,Flash Sale,Push Notification,10,Monday,15,0,1,1,20,54,0.54492754,1,user_7,item_203
193.32,0,Grocery,First-Time Buyer,Referral,20,Monday,0,1,0,1,30,44,0.4988627,0,user_548,item_233
42.36,10,Automotive,Abandoned Cart Recovery,Referral,21,Saturday,43,1,0,1,36,50,0.23978342,0,user_1889,item_136
50.07,10,Books,Abandoned Cart Recovery,Push Notification,19,Saturday,34,1,0,1,26,51,0.27242693,0,user_1286,item_377
135.77,0,Toys,Generic,Referral,12,Saturday,50,0,0,0,31,46,0.47874236,0,user_118,item_692
115.52,20,Footwear,Category-Specific,Referral,17,Saturday,29,1,0,1,29,49,0.36576697,0,user_352,item_204
477.73,50,Automotive,Abandoned Cart Recovery,Email,11,Sunday,43,1,0,1,29,57,0.7440356,1,user_266,item_95
162.87,30,Electronics,Category-Specific,Referral,16,Monday,59,1,0,1,27,55,0.09369527,0,user_1637,item_720
127.66,20,Grocery,Category-Specific,Referral,9,Sunday,2,0,0,0,24,55,0.24612553,0,user_119,item_706
142.12,20,Home,Generic,Social Media,15,Wednesday,0,0,0,0,19,40,0.3568617,0,user_1545,item_596
100.14,0,Beauty,Generic,Social Media,13,Saturday,15,1,0,1,29,42,0.4007886,0,user_887,item_941
357.17,10,Footwear,First-Time Buyer,Social Media,10,Monday,51,1,0,1,22,59,0.2840817,0,user_354,item_694
171.95,10,Footwear,First-Time Buyer,Referral,17,Tuesday,33,1,0,1,26,61,0.36452982,0,user_1304,item_702
156.85,10,Sports,Flash Sale,Email,12,Thursday,41,0,0,0,31,50,0.32875067,0,user_1969,item_163
311.16,0,Sports,First-Time Buyer,Social Media,11,Friday,0,0,0,0,27,48,0.45884037,0,user_1686,item_494
448.1,50,Footwear,Generic,Push Notification,20,Saturday,20,1,0,1,33,50,0.7630621,1,user_936,item_336
212.89,0,Grocery,Abandoned Cart Recovery,Referral,16,Wednesday,12,0,0,0,26,58,0.3864681,0,user_1763,item_791
205.93,30,Apparel,Category-Specific,Social Media,15,Wednesday,40,0,0,0,30,62,0.3599927,0,user_721,item_231
55.27,10,Home,Category-Specific,On-site Banner,13,Sunday,57,1,0,1,22,48,0.26956978,0,user_1912,item_671
439.95,20,Sports,Abandoned Cart Recovery,Social Media,21,Tuesday,11,0,0,0,24,58,0.31915197,0,user_1236,item_317
296.97,0,Beauty,Abandoned Cart Recovery,Referral,16,Friday,56,0,1,1,23,58,0.151788,0,user_1606,item_294
40.9,50,Books,Generic,Social Media,21,Sunday,8,1,0,1,31,54,0.6092258,1,user_36,item_185
133.22,0,Apparel,Category-Specific,Referral,19,Tuesday,25,0,0,0,40,46,0.24370597,0,user_1725,item_168
118.33,20,Toys,Abandoned Cart Recovery,On-site Banner,21,Wednesday,53,0,0,0,21,56,0.4515701,0,user_1610,item_115
342.19,0,Books,Abandoned Cart Recovery,Referral,17,Saturday,14,1,0,1,31,43,0.39651304,0,user_542,item_585
262.69,0,Beauty,First-Time Buyer,Email,14,Tuesday,39,0,0,0,33,58,0.24920402,0,user_214,item_499
120.74,30,Sports,Generic,Email,9,Monday,9,0,0,0,28,57,0.46155903,0,user_1954,item_484
29.49,10,Books,Category-Specific,Push Notification,18,Tuesday,39,1,0,1,29,43,0.1800888,0,user_1906,item_501
36.01,20,Sports,Abandoned Cart Recovery,Social Media,16,Friday,35,0,0,0,24,47,0.19773154,0,user_811,item_729
159.26,70,Beauty,Category-Specific,Email,14,Wednesday,52,1,0,1,37,47,0.65040463,1,user_28,item_3
210.09,30,Apparel,Category-Specific,Email,11,Saturday,42,1,0,1,27,48,0.32997957,0,user_1838,item_710
173.32,10,Toys,Category-Specific,Push Notification,20,Wednesday,47,0,0,0,25,48,0.32009587,0,user_540,item_826
454.6,0,Beauty,Generic,Referral,16,Friday,27,0,0,0,27,55,0.36734995,0,user_816,item_832
189.69,20,Electronics,Category-Specific,On-site Banner,15,Sunday,58,0,0,0,28,52,0.22499828,0,user_1866,item_747
318.41,30,Sports,Generic,On-site Banner,12,Tuesday,25,1,0,1,25,43,0.37559444,0,user_840,item_196
206.88,30,Sports,First-Time Buyer,Social Media,18,Friday,0,0,0,0,22,54,0.30844647,0,user_1045,item_68
104.28,10,Home,Category-Specific,Email,17,Monday,23,0,0,0,20,38,0.5660972,1,user_447,item_104
340.13,20,Grocery,Generic,Social Media,18,Monday,15,1,0,1,23,51,0.3024969,0,user_854,item_512
269.28,30,Grocery,Category-Specific,Email,19,Thursday,47,0,0,0,29,49,0.32241756,0,user_1808,item_366
339.9,50,Electronics,Category-Specific,Social Media,8,Tuesday,38,1,0,1,21,52,0.7229308,1,user_52,item_971
216.06,30,Footwear,Abandoned Cart Recovery,Email,8,Wednesday,40,1,0,1,31,61,0.44840202,0,user_1721,item_342
466.78,70,Sports,First-Time Buyer,On-site Banner,16,Wednesday,43,0,0,0,19,41,0.5843016,1,user_961,item_653
145.09,20,Grocery,Category-Specific,Email,8,Saturday,57,0,0,0,36,52,0.23542812,0,user_617,item_78
28.55,30,Books,Abandoned Cart Recovery,Referral,19,Saturday,29,1,0,1,29,57,0.26631486,0,user_1752,item_414
416.12,0,Beauty,Abandoned Cart Recovery,Social Media,13,Sunday,49,1,0,1,17,62,0.29241276,0,user_1772,item_10
187.33,0,Books,Abandoned Cart Recovery,Email,8,Tuesday,50,1,0,1,27,61,0.36625373,0,user_66,item_229
485.27,0,Toys,Generic,Push Notification,11,Thursday,48,0,0,0,32,62,0.5003415,1,user_47,item_779
79.34,30,Home,Category-Specific,Push Notification,18,Tuesday,31,0,0,0,22,54,0.19683333,0,user_210,item_185
480.77,10,Electronics,Category-Specific,Email,19,Saturday,6,1,0,1,31,44,0.32149693,0,user_1574,item_56
497.52,20,Electronics,Category-Specific,On-site Banner,8,Sunday,51,0,0,0,35,48,0.19787723,0,user_520,item_892
255.45,0,Sports,Category-Specific,Referral,15,Tuesday,53,1,0,1,29,37,0.21210653,0,user_1360,item_243
67.31,10,Automotive,Category-Specific,Email,21,Monday,31,1,0,1,22,47,0.37256548,0,user_157,item_453
314.81,10,Toys,First-Time Buyer,Email,19,Monday,17,1,0,1,22,49,0.29065084,0,user_1008,item_246
198.82,10,Footwear,Abandoned Cart Recovery,Email,14,Friday,12,0,0,0,26,38,0.51425207,1,user_989,item_981
293.23,0,Footwear,Flash Sale,Email,16,Friday,20,0,0,0,37,55,0.28911403,0,user_655,item_869
323.25,0,Apparel,Category-Specific,Social Media,15,Saturday,56,1,0,1,25,49,0.32641587,0,user_1182,item_497
426.15,50,Sports,Generic,Referral,19,Friday,34,0,0,0,19,35,0.7166112,1,user_323,item_523
208.89,50,Sports,First-Time Buyer,Referral,13,Friday,34,0,0,0,40,61,0.6864353,1,user_207,item_702
294.29,20,Books,Generic,Push Notification,8,Saturday,0,0,0,0,25,66,0.32556495,0,user_982,item_718
310.98,0,Sports,First-Time Buyer,Referral,12,Wednesday,40,0,0,0,33,36,0.26050135,0,user_606,item_558
287.28,0,Home,Flash Sale,Email,11,Friday,55,0,1,1,21,52,0.19162221,0,user_555,item_886
367.07,0,Electronics,Category-Specific,Social Media,21,Tuesday,41,0,0,0,21,56,0.3964564,0,user_336,item_115
205.81,30,Home,Abandoned Cart Recovery,On-site Banner,16,Sunday,50,1,0,1,35,57,0.23726338,0,user_1837,item_483
357.55,50,Toys,Flash Sale,Email,8,Saturday,14,1,0,1,34,56,0.6234313,1,user_1849,item_473
41.3,10,Footwear,Generic,Social Media,14,Saturday,36,0,0,0,27,64,0.24839526,0,user_1145,item_578
296.54,70,Books,Flash Sale,Push Notification,16,Sunday,29,0,0,0,22,57,0.88382447,1,user_203,item_550
275.85,0,Automotive,Generic,Referral,21,Monday,7,1,0,1,27,36,0.3399801,0,user_1123,item_106
301.51,30,Automotive,Abandoned Cart Recovery,On-site Banner,19,Saturday,21,0,0,0,22,60,0.32413363,0,user_890,item_638
143.06,10,Toys,First-Time Buyer,Push Notification,20,Saturday,27,0,0,0,30,52,0.35969514,0,user_42,item_264
179.79,10,Automotive,Generic,On-site Banner,10,Friday,34,0,0,0,23,62,0.3520321,0,user_268,item_466
477.07,50,Automotive,Abandoned Cart Recovery,On-site Banner,13,Monday,16,0,0,0,18,41,0.549406,1,user_1546,item_34
177.33,30,Sports,Generic,Push Notification,14,Saturday,1,1,0,1,29,54,0.32295826,0,user_585,item_973
364.19,10,Apparel,Category-Specific,Push Notification,10,Monday,2,0,0,0,33,67,0.39310226,0,user_1857,item_293
21.32,0,Sports,First-Time Buyer,On-site Banner,11,Monday,38,0,1,1,29,36,0.089625485,0,user_62,item_558
469.73,30,Grocery,Flash Sale,On-site Banner,19,Tuesday,4,0,0,0,22,47,0.3035831,0,user_1675,item_207
407.14,30,Beauty,Generic,Push Notification,15,Tuesday,3,0,0,0,30,48,0.14524765,0,user_250,item_462
336.12,0,Grocery,Generic,Push Notification,9,Sunday,57,0,0,0,29,49,0.23949707,0,user_284,item_372
132.05,50,Toys,Category-Specific,Social Media,13,Sunday,7,0,0,0,30,41,0.71145743,1,user_1493,item_684
398.09,0,Books,First-Time Buyer,Push Notification,8,Thursday,13,0,0,0,32,60,0.54152167,1,user_25,item_978
326.7,30,Electronics,Category-Specific,Social Media,14,Wednesday,0,0,0,0,33,41,0.43037018,0,user_339,item_776
414.51,30,Apparel,Category-Specific,Push Notification,21,Sunday,7,0,0,0,24,39,0.2284895,0,user_791,item_301
28.17,10,Toys,Abandoned Cart Recovery,Social Media,8,Sunday,58,0,1,1,24,45,0.033697333,0,user_461,item_81
234.87,30,Footwear,Abandoned Cart Recovery,Email,11,Wednesday,47,1,0,1,27,49,0.58786315,1,user_1486,item_265
260.08,10,Footwear,Abandoned Cart Recovery,Push Notification,17,Monday,16,1,0,1,23,48,0.33499986,0,user_1310,item_807
382.53,50,Electronics,Category-Specific,Referral,12,Wednesday,47,1,0,1,34,40,0.6111907,1,user_1791,item_455
119.52,10,Home,Flash Sale,Social Media,15,Tuesday,38,1,0,1,21,42,0.3298507,0,user_1262,item_615
206.35,50,Grocery,Abandoned Cart Recovery,On-site Banner,13,Thursday,6,0,0,0,21,48,0.61838067,1,user_1105,item_114
272.25,10,Footwear,Category-Specific,Social Media,14,Sunday,2,0,0,0,26,43,0.40397355,0,user_31,item_116
476.44,10,Automotive,Generic,Email,11,Wednesday,54,0,0,0,21,45,0.3851642,0,user_1716,item_418
223.5,10,Books,Category-Specific,Email,17,Thursday,53,0,0,0,29,47,0.44452745,0,user_142,item_220
358.07,50,Beauty,Category-Specific,Push Notification,13,Monday,3,1,0,1,28,55,0.8067036,1,user_1856,item_974
278.34,10,Grocery,Category-Specific,Push Notification,15,Wednesday,39,0,0,0,22,45,0.37007996,0,user_1428,item_356
184.57,50,Footwear,Category-Specific,On-site Banner,19,Tuesday,11,0,0,0,28,67,0.7065351,1,user_770,item_440
84.11,20,Toys,Generic,On-site Banner,14,Tuesday,39,0,0,0,20,62,0.28011954,0,user_827,item_946
365.02,50,Grocery,First-Time Buyer,Email,17,Sunday,7,1,0,1,16,47,0.49181512,0,user_238,item_165
428.78,10,Books,First-Time Buyer,Referral,17,Tuesday,31,0,0,0,17,52,0.3470657,0,user_124,item_378
244.74,50,Books,Category-Specific,Referral,12,Friday,47,1,0,1,22,53,0.7157842,1,user_704,item_300
226.86,50,Home,First-Time Buyer,On-site Banner,9,Thursday,46,1,0,1,34,65,0.6599512,1,user_187,item_599
421.45,20,Automotive,Abandoned Cart Recovery,Referral,21,Tuesday,46,0,1,1,29,48,0.29900128,0,user_226,item_268
262.25,10,Grocery,Category-Specific,On-site Banner,20,Tuesday,31,1,0,1,25,46,0.47224107,0,user_271,item_309
468.38,70,Grocery,Abandoned Cart Recovery,Push Notification,13,Sunday,29,0,0,0,29,47,0.63054085,1,user_1213,item_253
219.33,10,Toys,Abandoned Cart Recovery,On-site Banner,10,Thursday,33,1,0,1,15,51,0.16314821,0,user_1211,item_910
442.47,10,Toys,Category-Specific,Email,13,Monday,17,0,0,0,19,49,0.42594168,0,user_636,item_495
470.6,20,Electronics,Category-Specific,Email,16,Sunday,58,1,0,1,32,45,0.26324978,0,user_856,item_271
327.59,20,Automotive,Generic,Email,8,Friday,46,1,0,1,19,57,0.23231962,0,user_1988,item_520
248.81,0,Footwear,Flash Sale,On-site Banner,17,Wednesday,39,1,0,1,29,46,0.64386135,1,user_1644,item_191
242.5,70,Apparel,Category-Specific,Email,18,Tuesday,26,1,0,1,21,41,0.72022456,1,user_1699,item_912
47.25,10,Sports,Category-Specific,Email,21,Wednesday,26,1,0,1,24,52,0.32945278,0,user_1280,item_423
432.22,0,Footwear,Generic,Referral,19,Friday,17,0,1,1,25,50,0.1893387,0,user_160,item_472
470.53,50,Automotive,Category-Specific,Email,12,Wednesday,44,1,0,1,13,61,0.13185108,0,user_1585,item_957
236.65,50,Automotive,Abandoned Cart Recovery,Push Notification,16,Tuesday,8,1,0,1,32,54,0.624596,1,user_661,item_810
130.04,30,Grocery,Abandoned Cart Recovery,Social Media,17,Thursday,5,1,0,1,22,46,0.36994198,0,user_684,item_633
150.07,20,Electronics,Category-Specific,On-site Banner,17,Monday,16,0,0,0,27,45,0.44499373,0,user_754,item_663
167.06,20,Home,Category-Specific,Social Media,8,Wednesday,54,0,0,0,32,58,0.4410443,0,user_1293,item_861
359.42,30,Grocery,Category-Specific,On-site Banner,17,Friday,46,0,0,0,23,61,0.52640176,1,user_656,item_597
32.48,30,Grocery,Flash Sale,Referral,12,Thursday,48,1,0,1,27,38,0.3457321,0,user_276,item_395
465.81,10,Home,First-Time Buyer,Social Media,12,Sunday,22,1,0,1,31,57,0.32704583,0,user_1113,item_724
112.47,20,Footwear,First-Time Buyer,Social Media,16,Tuesday,52,0,0,0,29,49,0.5604819,1,user_787,item_204
317.28,70,Footwear,First-Time Buyer,On-site Banner,14,Wednesday,50,0,0,0,24,52,0.7853932,1,user_1409,item_84
74.42,0,Automotive,Category-Specific,Push Notification,18,Monday,30,1,1,2,24,47,0.21512194,0,user_493,item_927
443.76,30,Home,Flash Sale,Email,16,Monday,59,0,1,1,23,47,0.05603439,0,user_343,item_31
217.23,20,Toys,Generic,Social Media,21,Sunday,7,1,0,1,30,52,0.31009823,0,user_696,item_320
193.43,50,Grocery,Category-Specific,Social Media,13,Monday,51,0,0,0,13,50,0.79447263,1,user_967,item_915
383.8,50,Apparel,Category-Specific,Referral,16,Tuesday,17,1,0,1,22,55,0.8664178,1,user_1912,item_604
41.29,20,Automotive,Abandoned Cart Recovery,Referral,12,Saturday,21,0,0,0,27,67,0.42572248,0,user_546,item_727
477.85,0,Apparel,Category-Specific,Email,9,Monday,10,0,0,0,27,47,0.2306837,0,user_495,item_127
274.64,10,Electronics,Category-Specific,Email,18,Monday,34,0,0,0,19,57,0.5521717,1,user_24,item_21
110.4,50,Toys,Generic,Push Notification,18,Wednesday,53,0,1,1,24,62,0.7322995,1,user_933,item_175
477.05,20,Automotive,First-Time Buyer,On-site Banner,14,Tuesday,18,0,0,0,28,48,0.25805894,0,user_1193,item_890
113.68,30,Electronics,Category-Specific,On-site Banner,12,Wednesday,12,0,0,0,33,46,0.54052323,1,user_606,item_239
445.67,30,Electronics,Category-Specific,Email,11,Saturday,0,1,0,1,28,56,0.39611447,0,user_1320,item_884
247.86,50,Electronics,Category-Specific,Push Notification,20,Wednesday,45,1,0,1,21,49,0.7766069,1,user_1230,item_113
220.06,0,Automotive,Abandoned Cart Recovery,Social Media,12,Thursday,48,0,0,0,26,44,0.6094449,1,user_975,item_708
76.14,70,Beauty,Abandoned Cart Recovery,Push Notification,19,Monday,33,1,0,1,29,52,0.586415,1,user_1042,item_263
350.26,0,Automotive,Flash Sale,Email,21,Saturday,0,1,0,1,25,61,0.13747934,0,user_84,item_229
62.23,0,Automotive,First-Time Buyer,Social Media,20,Monday,9,1,0,1,24,61,0.25245956,0,user_1700,item_702
221.76,70,Beauty,Flash Sale,Push Notification,9,Wednesday,5,1,0,1,17,48,0.5468392,1,user_914,item_854
260.6,10,Toys,First-Time Buyer,Push Notification,17,Tuesday,9,0,0,0,37,48,0.22212683,0,user_1563,item_722
360.99,0,Home,First-Time Buyer,Social Media,14,Saturday,36,1,0,1,26,49,0.41839096,0,user_367,item_265
288.91,30,Toys,First-Time Buyer,On-site Banner,21,Tuesday,30,0,0,0,29,49,0.14010124,0,user_1477,item_894
206.49,70,Automotive,Abandoned Cart Recovery,Social Media,19,Wednesday,39,0,0,0,22,47,0.61167264,1,user_71,item_899
468.67,0,Sports,Flash Sale,Referral,13,Tuesday,4,0,1,1,24,53,0.39639848,0,user_552,item_932
275.94,10,Footwear,Flash Sale,On-site Banner,16,Friday,50,1,0,1,24,51,0.32532197,0,user_1144,item_812
79.81,30,Books,Flash Sale,Referral,21,Saturday,13,0,0,0,26,56,0.309811,0,user_1094,item_809
94.71,30,Footwear,Abandoned Cart Recovery,Social Media,15,Saturday,5,0,0,0,28,45,0.24904238,0,user_881,item_321
419.51,30,Toys,Flash Sale,On-site Banner,21,Wednesday,11,0,0,0,33,38,0.15044068,0,user_1712,item_758
295.36,20,Automotive,Category-Specific,Push Notification,10,Thursday,34,0,0,0,24,49,0.37870738,0,user_410,item_850
101.6,0,Automotive,Generic,Referral,10,Tuesday,45,1,0,1,24,55,0.38580376,0,user_1466,item_836
369.35,70,Beauty,Flash Sale,Email,15,Monday,45,0,0,0,16,57,0.7400626,1,user_609,item_21
26.78,20,Toys,Category-Specific,Push Notification,11,Sunday,9,1,0,1,29,49,0.40250352,0,user_877,item_540
256.11,20,Books,Flash Sale,Referral,14,Thursday,5,1,0,1,36,49,0.22506775,0,user_1178,item_124
64.58,50,Sports,First-Time Buyer,On-site Banner,20,Sunday,20,0,0,0,25,39,0.5774178,1,user_1705,item_27
118.93,10,Home,Flash Sale,Email,20,Wednesday,24,0,0,0,26,63,0.3851587,0,user_1005,item_752
188.2,50,Apparel,Category-Specific,Push Notification,18,Wednesday,11,1,0,1,22,53,0.80855465,1,user_1268,item_580
24.56,0,Home,Abandoned Cart Recovery,Referral,9,Wednesday,53,0,1,1,19,42,0.17381458,0,user_1229,item_97
348.48,50,Apparel,Category-Specific,Push Notification,17,Tuesday,11,1,0,1,30,50,0.8380855,1,user_151,item_748
462.43,10,Toys,Flash Sale,Email,10,Wednesday,47,0,0,0,20,54,0.28852126,0,user_538,item_874
119.04,0,Toys,Flash Sale,Push Notification,11,Thursday,26,1,0,1,22,49,0.5235832,1,user_1796,item_715
170.21,30,Toys,Category-Specific,On-site Banner,21,Friday,14,0,0,0,28,55,0.46848938,0,user_1883,item_903
230.57,0,Home,Category-Specific,Push Notification,19,Friday,11,1,0,1,18,54,0.13542765,0,user_673,item_606
193.16,20,Toys,First-Time Buyer,On-site Banner,11,Tuesday,39,1,0,1,23,58,0.18312111,0,user_1604,item_89
497.97,0,Automotive,First-Time Buyer,Push Notification,17,Wednesday,18,1,0,1,30,57,0.30197006,0,user_413,item_149
385.67,0,Beauty,Flash Sale,Email,18,Saturday,7,0,0,0,29,52,0.41401818,0,user_1808,item_805
26.95,0,Automotive,First-Time Buyer,On-site Banner,12,Friday,0,1,0,1,31,59,0.22250912,0,user_1962,item_415
35.43,0,Automotive,Flash Sale,Social Media,11,Monday,59,0,0,0,36,56,0.10681575,0,user_617,item_354
46.79,10,Toys,First-Time Buyer,Push Notification,9,Saturday,35,1,0,1,29,54,0.23511131,0,user_65,item_68
349.04,30,Books,Category-Specific,Social Media,21,Tuesday,8,0,0,0,30,53,0.4051169,0,user_548,item_406
51.22,30,Automotive,Flash Sale,On-site Banner,17,Friday,19,0,0,0,34,45,0.36246434,0,user_187,item_994
75.76,30,Automotive,Category-Specific,Social Media,12,Thursday,39,0,0,0,28,58,0.47719908,0,user_1470,item_468
126.89,50,Toys,Category-Specific,Referral,11,Wednesday,31,1,0,1,31,49,0.77827704,1,user_1088,item_894
285.56,10,Beauty,Flash Sale,Referral,13,Friday,0,1,0,1,27,55,0.29141912,0,user_329,item_728
353.32,50,Home,Flash Sale,Social Media,15,Saturday,43,1,0,1,25,42,0.8445957,1,user_1999,item_829
411.07,10,Sports,Generic,On-site Banner,8,Thursday,47,0,0,0,32,52,0.33281788,0,user_623,item_387
379.89,30,Grocery,Flash Sale,Referral,8,Monday,14,0,0,0,17,45,0.34956828,0,user_212,item_98
441.92,20,Grocery,Abandoned Cart Recovery,Referral,9,Tuesday,32,1,0,1,31,58,0.23928294,0,user_1703,item_499
333.91,50,Sports,Abandoned Cart Recovery,Referral,18,Thursday,55,0,0,0,26,40,0.7335604,1,user_377,item_784
278.66,30,Automotive,Abandoned Cart Recovery,Referral,15,Wednesday,21,1,0,1,27,48,0.39590693,0,user_1377,item_412
103.33,0,Footwear,Flash Sale,Social Media,17,Saturday,43,0,0,0,29,51,0.41982454,0,user_428,item_482
239.97,30,Apparel,Category-Specific,Social Media,19,Tuesday,39,0,0,0,24,48,0.44232458,0,user_973,item_948
197.06,50,Footwear,Flash Sale,Referral,14,Wednesday,40,0,1,1,29,59,0.7563827,1,user_1360,item_77
293.19,20,Sports,Category-Specific,Social Media,9,Sunday,22,1,0,1,32,48,0.6241118,1,user_1369,item_921
43.72,20,Beauty,Abandoned Cart Recovery,Referral,10,Tuesday,25,0,0,0,33,45,0.30658987,0,user_1640,item_401
144.76,50,Toys,Category-Specific,On-site Banner,18,Sunday,1,1,0,1,24,57,0.59953845,1,user_999,item_787
468.23,20,Electronics,Category-Specific,On-site Banner,11,Tuesday,18,1,0,1,25,52,0.22709735,0,user_337,item_15
281.34,0,Electronics,Category-Specific,On-site Banner,20,Tuesday,0,0,0,0,22,51,0.36297923,0,user_1420,item_825
84.4,10,Automotive,First-Time Buyer,Email,20,Saturday,1,0,0,0,24,60,0.34265074,0,user_1944,item_954
189.62,0,Footwear,Category-Specific,Email,16,Wednesday,0,1,0,1,26,35,0.68756294,1,user_1475,item_323
216.81,30,Footwear,Flash Sale,Social Media,19,Tuesday,10,0,0,0,15,49,0.42668003,0,user_1436,item_894
39.41,50,Grocery,Flash Sale,On-site Banner,13,Sunday,44,1,0,1,29,57,0.5946677,1,user_1269,item_940
246.76,10,Footwear,Abandoned Cart Recovery,Push Notification,10,Wednesday,12,0,0,0,23,43,0.43930334,0,user_343,item_619
